id_contrato,id_alma,fecha_firma,valor_en_almas,clausulas,cumplido,demonio_firmante
4531,6593,1951-04-29,909.0,Cláusula 66A,N,324
4532,7364,2019-06-03,97.0,Renovación automática,S,151
4533,3890,1982-07-09,328.0,Cesión de alma secundaria,S,315
4534,7791,1931-04-08,,Cesión de alma secundaria,S,284
4535,2252,2014-10-07,210.0,Cesión de alma secundaria,N,487
4536,599,1963-11-24,346.0,Renovación automática,S,48
4537,3309,1972-10-10,832.0,Cesión de alma secundaria,S,193
4538,7805,1962-05-16,778.0,Renovación automática,S,156
4539,8224,1948-07-25,28.0,Anexo 13,S,354
4540,8771,1942-03-05,362.0,Contrato eterno,N,436
4541,4344,2017-12-17,145.0,Cláusula 66A,N,391
4542,2369,1993-03-20,661.0,Anexo 13,S,340
4543,8291,1956-01-22,355.0,Cesión de alma secundaria,S,204
4544,9188,1946-01-29,864.0,Cesión de alma secundaria,S,60
4545,7178,1932-05-25,258.0,Anexo 13,S,18
4546,8099,1943-06-15,629.0,Renovación automática,N,268
4547,9758,2010-07-01,610.0,Anexo 13,N,443
4548,231,2001-12-03,531.0,Anexo 13,S,83
4549,8322,1944-01-13,12.0,Cláusula 66A,S,137
4550,1824,1968-10-12,491.0,Anexo 13,N,396
4551,1522,2008-05-06,775.0,Contrato eterno,S,422
4552,7694,1939-10-29,893.0,Cesión de alma secundaria,S,106
4553,4565,2022-10-04,,Cesión de alma secundaria,N,224
4554,9015,1934-07-17,913.0,Renovación automática,S,372
4555,663,1955-12-15,821.0,Cláusula 66A,S,424
4556,533,2018-12-06,835.0,Cesión de alma secundaria,N,56
4557,2798,1937-05-31,670.0,Cláusula 66A,N,300
4558,5790,1937-04-10,588.0,Anexo 13,N,152
4559,6004,1929-06-23,843.0,Cesión de alma secundaria,N,239
4560,9158,1965-11-13,250.0,Renovación automática,N,355
4561,9927,1984-01-30,127.0,Anexo 13,N,30
4562,785,1971-09-27,645.0,Cláusula 66A,N,444
4563,9758,1928-04-27,962.0,Cláusula 66A,S,423
4564,4155,2013-01-24,638.0,Contrato eterno,N,490
4565,4890,1952-04-21,503.0,Anexo 13,N,476
4566,3734,1944-08-19,163.0,Cesión de alma secundaria,S,96
4567,3130,1998-05-30,230.0,Contrato eterno,S,431
4568,2712,1990-01-30,703.0,Anexo 13,S,173
4569,5116,1987-01-21,617.0,Anexo 13,N,251
4570,1649,1999-08-22,63.0,Anexo 13,N,373
4571,1594,1984-02-20,920.0,Renovación automática,N,39
4572,6708,1994-11-25,243.0,Cesión de alma secundaria,S,448
4573,558,1976-12-10,205.0,Cláusula 66A,S,175
4574,127,1994-02-28,963.0,Renovación automática,N,203
4575,5784,2003-09-05,110.0,Cláusula 66A,S,41
4576,437,1985-05-02,437.0,Cesión de alma secundaria,N,369
4577,813,1934-01-08,256.0,Renovación automática,S,462
4578,6933,1968-10-19,810.0,Anexo 13,S,249
4579,1041,1968-04-23,76.0,Renovación automática,N,435
4580,2554,1985-02-09,420.0,Renovación automática,N,98
4581,808,1930-10-28,499.0,Anexo 13,S,389
4582,2936,1940-08-07,495.0,Renovación automática,N,21
4583,5283,2008-08-12,934.0,Cesión de alma secundaria,N,14
4584,347,2006-06-15,217.0,Renovación automática,N,363
4585,6196,1934-11-20,466.0,Cesión de alma secundaria,N,119
4586,3609,1998-07-16,324.0,Cláusula 66A,N,347
4587,8954,1961-09-21,50.0,Anexo 13,N,351
4588,1778,1952-08-12,562.0,Contrato eterno,N,294
4589,444,1964-06-06,849.0,Anexo 13,S,367
4590,7417,1941-04-04,815.0,Contrato eterno,N,272
4591,1156,1947-04-02,490.0,Cesión de alma secundaria,S,369
4592,9263,1960-05-29,780.0,Anexo 13,N,186
4593,9877,1951-02-13,938.0,Renovación automática,N,33
4594,3404,1992-08-08,630.0,Contrato eterno,N,358
4595,9909,1967-01-31,635.0,Renovación automática,N,67
4596,4143,2023-01-02,469.0,Renovación automática,S,384
4597,5657,1983-04-23,347.0,Anexo 13,N,284
4598,4106,1996-02-14,306.0,Cesión de alma secundaria,S,86
4599,1181,1996-05-16,967.0,Contrato eterno,N,128
4600,6152,1933-02-21,485.0,Cláusula 66A,S,138
4601,2379,1934-12-08,285.0,Renovación automática,N,166
4602,8125,1943-04-16,461.0,Cláusula 66A,N,171
4603,6322,1927-12-06,101.0,Cláusula 66A,N,86
4604,5856,1964-05-31,1000.0,Anexo 13,S,287
4605,3470,2009-08-10,446.0,Cláusula 66A,N,311
4606,7324,1951-08-02,723.0,Cesión de alma secundaria,N,225
4607,4565,1981-01-13,920.0,Cláusula 66A,S,376
4608,1189,3000-13-40,385.0,Contrato eterno,N,9999
4609,5454,1965-04-17,161.0,Anexo 13,N,64
4610,6864,2003-08-14,852.0,Cláusula 66A,S,59
4611,7521,2017-04-03,356.0,Anexo 13,S,156
4612,2444,1943-03-21,999.0,Contrato eterno,S,424
4613,4171,1959-08-15,36.0,Cesión de alma secundaria,S,321
4614,3941,2024-02-28,458.0,Anexo 13,S,143
4615,7709,2017-11-04,923.0,Renovación automática,N,76
4616,1630,1971-08-30,901.0,Anexo 13,S,447
4617,6417,1955-02-15,873.0,Cláusula 66A,N,397
4618,5803,2025-09-12,376.0,Contrato eterno,N,443
4619,7746,1950-07-23,,Cesión de alma secundaria,N,150
4620,5738,1963-06-06,,Cláusula 66A,N,187
4621,4006,2017-09-27,325.0,Cláusula 66A,N,80
4622,6975,2016-12-17,13.0,Renovación automática,S,12
4623,5842,2012-07-27,915.0,Cláusula 66A,N,63
4624,9639,2006-09-08,144.0,Anexo 13,S,91
4625,1357,1954-11-27,125.0,Cláusula 66A,N,360
4626,6829,1993-06-03,389.0,Cláusula 66A,N,120
4627,9411,1948-12-09,782.0,Contrato eterno,S,250
4628,4577,2021-02-09,638.0,Contrato eterno,N,197
4629,7863,1996-09-08,377.0,Anexo 13,N,306
4630,5471,1943-09-11,100.0,Cesión de alma secundaria,N,95
4631,2995,1942-05-18,822.0,Cesión de alma secundaria,N,497
4632,7781,1950-05-28,796.0,Contrato eterno,N,443
4633,8962,1958-10-19,344.0,Cláusula 66A,S,103
4634,1901,2006-05-23,18.0,Cesión de alma secundaria,S,357
4635,965,1980-09-25,332.0,Anexo 13,S,496
4636,1036,1982-03-27,636.0,Anexo 13,N,43
4637,3225,1974-11-27,365.0,Anexo 13,S,244
4638,9763,2020-12-01,478.0,Cesión de alma secundaria,N,113
4639,1785,1930-05-01,373.0,Cesión de alma secundaria,N,165
4640,6382,2014-09-10,503.0,Anexo 13,S,276
4641,1667,1927-09-05,593.0,Renovación automática,N,123
4642,7551,1995-02-09,656.0,Renovación automática,S,164
4643,4229,2024-08-16,461.0,Anexo 13,S,486
4644,8612,1929-09-26,636.0,Contrato eterno,N,294
4645,7742,2011-03-14,253.0,Cesión de alma secundaria,S,56
4646,7489,1952-06-06,,Contrato eterno,S,165
4647,6853,1980-12-06,387.0,Anexo 13,S,298
4648,9689,2020-12-23,96.0,Cesión de alma secundaria,S,182
4649,5715,2014-05-23,355.0,Anexo 13,N,32
4650,1083,1957-08-24,696.0,Cláusula 66A,S,306
4651,5043,2018-08-04,978.0,Renovación automática,N,175
4652,8958,1968-12-24,683.0,Cláusula 66A,S,278
4653,4162,1948-10-25,996.0,Renovación automática,S,186
4654,8122,1973-05-17,163.0,Cesión de alma secundaria,S,290
4655,1,1995-07-06,753.0,Anexo 13,N,63
4656,4290,1936-03-12,211.0,Anexo 13,N,84
4657,8864,1994-06-05,134.0,Cláusula 66A,S,335
4658,369,2003-03-22,668.0,Renovación automática,N,265
4659,1746,2005-06-22,770.0,Contrato eterno,N,241
4660,7042,1961-08-13,133.0,Cesión de alma secundaria,S,84
4661,1444,1971-03-26,817.0,Anexo 13,S,184
4662,3308,1972-06-12,964.0,Renovación automática,N,204
4663,857,2014-12-13,883.0,Cesión de alma secundaria,N,367
4664,6372,2003-05-18,300.0,Cesión de alma secundaria,S,393
4665,5823,1962-01-07,903.0,Cláusula 66A,S,113
4666,2602,2011-06-30,46.0,Renovación automática,N,47
4667,1421,1935-03-13,595.0,Contrato eterno,S,90
4668,338,2003-07-19,813.0,Contrato eterno,N,227
4669,9091,1964-12-18,920.0,Cláusula 66A,N,417
4670,4478,1935-05-15,585.0,Anexo 13,S,124
4671,8291,1927-05-05,360.0,Renovación automática,N,197
4672,3470,2016-08-13,102.0,Cláusula 66A,N,206
4673,9319,1976-03-26,236.0,Anexo 13,N,202
4674,5084,1946-02-08,87.0,Contrato eterno,S,239
4675,9917,1940-05-13,70.0,Contrato eterno,N,37
4676,8903,1932-01-17,629.0,Anexo 13,N,411
4677,8407,1947-09-29,822.0,Cláusula 66A,S,419
4678,4342,1959-05-14,659.0,Cesión de alma secundaria,N,370
4679,9186,2025-06-14,265.0,Anexo 13,S,327
4680,8644,1944-04-08,37.0,Renovación automática,N,135
4681,6433,1931-03-23,994.0,Cesión de alma secundaria,N,457
4682,5826,1949-08-23,710.0,Cesión de alma secundaria,S,268
4683,2567,1969-12-31,628.0,Renovación automática,N,103
4684,3526,2002-11-25,351.0,Cesión de alma secundaria,N,273
4685,4548,2009-07-11,976.0,Contrato eterno,S,196
4686,9629,1969-09-29,632.0,Cláusula 66A,N,473
4687,4884,1955-03-07,708.0,Renovación automática,N,59
4688,1662,1967-05-24,987.0,Cláusula 66A,N,84
4689,4625,1987-08-24,100.0,Renovación automática,N,369
4690,8408,1962-01-29,852.0,Anexo 13,N,130
4691,8710,2003-08-03,99.0,Cesión de alma secundaria,S,481
4692,6881,1957-05-13,428.0,Anexo 13,N,49
4693,9876,1933-02-26,744.0,Anexo 13,N,127
4694,497,1987-02-09,586.0,Cesión de alma secundaria,N,154
4695,2710,1972-03-06,608.0,Cesión de alma secundaria,N,417
4696,4882,1977-02-05,620.0,Renovación automática,S,452
4697,2197,2012-04-04,34.0,Renovación automática,N,261
4698,935,2017-04-23,813.0,Cesión de alma secundaria,N,301
4699,8569,1993-11-21,83.0,Renovación automática,S,278
4700,466,1957-04-27,592.0,Cláusula 66A,N,138
4701,704,3000-13-40,844.0,Cesión de alma secundaria,S,390
4702,8329,1997-10-18,856.0,Renovación automática,N,298
4703,6625,1991-03-02,685.0,Contrato eterno,S,116
4704,2302,2001-07-11,816.0,Contrato eterno,N,473
4705,7927,1992-04-13,811.0,Cesión de alma secundaria,N,71
4706,73,1955-07-18,809.0,Anexo 13,N,401
4707,3362,1926-08-21,171.0,Cláusula 66A,S,213
4708,2824,1981-11-23,137.0,Contrato eterno,S,474
4709,1619,1950-12-12,973.0,Contrato eterno,S,255
4710,5936,2002-08-18,909.0,Contrato eterno,S,246
4711,3803,1959-01-09,256.0,Renovación automática,N,104
4712,551,2020-01-04,641.0,Anexo 13,N,193
4713,6521,2013-10-11,584.0,Renovación automática,S,212
4714,2436,1998-07-28,964.0,Cesión de alma secundaria,S,437
4715,3206,1938-06-12,717.0,Cláusula 66A,S,329
4716,7645,1991-04-01,691.0,Renovación automática,S,201
4717,3566,1950-02-22,571.0,Contrato eterno,S,327
4718,3224,1973-08-13,320.0,Cláusula 66A,N,168
4719,8831,1958-09-09,536.0,Contrato eterno,N,99
4720,9091,1982-01-10,,Renovación automática,N,351
4721,1928,2017-12-12,980.0,Renovación automática,S,197
4722,1936,1977-02-06,512.0,Anexo 13,N,33
4723,5372,1979-09-08,998.0,Cesión de alma secundaria,N,196
4724,8206,1945-09-24,920.0,Renovación automática,N,305
4725,2915,1975-08-17,791.0,Cesión de alma secundaria,N,235
4726,381,1937-12-10,109.0,Cláusula 66A,N,479
4727,4307,1984-12-11,829.0,Cláusula 66A,N,436
4728,4791,2013-10-29,848.0,Cesión de alma secundaria,S,330
4729,3368,1992-03-17,22.0,Contrato eterno,S,338
4730,9423,2005-12-09,197.0,Cesión de alma secundaria,N,47
4731,1464,1977-09-03,624.0,Renovación automática,S,275
4732,4332,1985-07-04,675.0,Contrato eterno,N,43
4733,4419,2008-08-02,339.0,Contrato eterno,N,434
4734,5131,2000-04-26,837.0,Cláusula 66A,S,169
4735,7033,1997-03-05,855.0,Contrato eterno,S,269
4736,1783,1978-08-07,795.0,Renovación automática,S,413
4737,9284,1967-09-01,925.0,Anexo 13,N,323
4738,637,2001-05-26,722.0,Cesión de alma secundaria,S,441
4739,6410,1986-11-19,159.0,Anexo 13,S,9999
4740,3534,1947-10-04,597.0,Cesión de alma secundaria,N,75
4741,1832,1948-12-11,925.0,Renovación automática,N,179
4742,7202,2008-09-10,935.0,Cesión de alma secundaria,S,391
4743,220,1953-08-04,121.0,Cláusula 66A,N,33
4744,2869,1959-06-29,,Cláusula 66A,N,453
4745,1261,1996-10-02,374.0,Contrato eterno,S,345
4746,7347,1937-02-07,140.0,Cesión de alma secundaria,S,126
4747,8796,1964-01-19,840.0,Cesión de alma secundaria,S,285
4748,5892,2002-10-23,359.0,Cláusula 66A,N,272
4749,4836,1967-10-26,28.0,Renovación automática,N,440
4750,4390,2005-01-10,98.0,Contrato eterno,S,95
4751,7722,1963-08-24,918.0,Cesión de alma secundaria,S,304
4752,9318,1943-07-06,806.0,Cláusula 66A,S,334
4753,5512,1972-02-26,270.0,Cesión de alma secundaria,S,226
4754,1543,1962-08-12,290.0,Anexo 13,S,386
4755,6240,1957-09-12,135.0,Cesión de alma secundaria,N,380
4756,699,1949-01-02,554.0,Renovación automática,N,271
4757,8159,1963-01-03,58.0,Contrato eterno,S,237
4758,7842,2014-03-30,583.0,Contrato eterno,N,145
4759,5553,1971-02-01,886.0,Contrato eterno,N,188
4760,9543,1942-12-12,798.0,Renovación automática,N,276
4761,3321,1997-03-17,89.0,Contrato eterno,S,223
4762,6299,2019-09-02,663.0,Anexo 13,N,475
4763,8528,1943-06-02,95.0,Contrato eterno,S,381
4764,811,1955-12-27,853.0,Cláusula 66A,S,460
4765,2501,2021-08-23,316.0,Anexo 13,N,230
4766,1990,1959-06-01,339.0,Renovación automática,N,195
4767,2933,1944-11-21,244.0,Anexo 13,S,363
4768,6628,2011-04-21,15.0,Cláusula 66A,S,235
4769,9423,1993-06-11,120.0,Cesión de alma secundaria,N,319
4770,8987,1930-08-27,148.0,Cláusula 66A,S,409
4771,4640,2007-07-19,345.0,Anexo 13,S,287
4772,9302,1992-05-06,312.0,Cesión de alma secundaria,N,474
4773,925,1929-05-25,421.0,Cesión de alma secundaria,S,111
4774,4483,1974-05-18,235.0,Cláusula 66A,S,88
4775,2754,1969-06-06,731.0,Renovación automática,N,286
4776,574,1952-10-11,322.0,Cesión de alma secundaria,N,43
4777,561,1992-02-07,515.0,Cesión de alma secundaria,S,66
4778,6845,1998-12-20,147.0,Cesión de alma secundaria,N,231
4779,6689,3000-13-40,910.0,Anexo 13,S,24
4780,9611,1972-01-20,790.0,Renovación automática,N,194
4781,8007,1971-02-17,426.0,Anexo 13,N,226
4782,3779,1950-08-07,502.0,Anexo 13,S,191
4783,7688,1955-07-24,403.0,Cláusula 66A,S,383
4784,1023,1930-08-23,609.0,Cesión de alma secundaria,N,52
4785,6964,1973-04-08,740.0,Anexo 13,N,415
4786,8179,2018-02-07,977.0,Renovación automática,S,101
4787,3249,1948-10-19,387.0,Renovación automática,N,84
4788,9788,1968-07-22,671.0,Anexo 13,N,245
4789,6278,1929-02-24,390.0,Anexo 13,N,391
4790,8882,3000-13-40,837.0,Cláusula 66A,S,210
4791,7464,1953-09-05,996.0,Cesión de alma secundaria,N,176
4792,6623,1927-12-11,491.0,Cláusula 66A,N,157
4793,9030,1955-06-12,510.0,Cláusula 66A,N,362
4794,3960,1987-04-23,527.0,Renovación automática,N,217
4795,331,1971-04-30,974.0,Cláusula 66A,N,186
4796,1246,2024-12-13,846.0,Cesión de alma secundaria,N,169
4797,2950,1958-07-15,487.0,Cesión de alma secundaria,S,240
4798,1164,3000-13-40,343.0,Renovación automática,S,273
4799,9690,1947-05-23,130.0,Anexo 13,S,103
4800,2724,1931-08-06,783.0,Cesión de alma secundaria,S,5
4801,5731,2018-02-24,285.0,Anexo 13,S,75
4802,3722,1940-07-13,134.0,Contrato eterno,S,401
4803,7249,3000-13-40,473.0,Cesión de alma secundaria,N,367
4804,3414,1986-04-23,651.0,Cláusula 66A,S,40
4805,6598,2017-12-25,554.0,Cesión de alma secundaria,N,449
4806,8740,2012-02-15,975.0,Cesión de alma secundaria,N,238
4807,5730,1952-12-18,995.0,Cesión de alma secundaria,N,350
4808,8655,2021-01-12,972.0,Cláusula 66A,N,474
4809,2650,1993-04-21,715.0,Cláusula 66A,N,252
4810,3329,1944-10-17,393.0,Anexo 13,N,432
4811,2777,1950-09-11,392.0,Cesión de alma secundaria,N,53
4812,7083,2009-07-17,119.0,Anexo 13,S,144
4813,5577,1996-04-28,,Renovación automática,N,164
4814,2996,2003-02-28,924.0,Anexo 13,N,239
4815,4397,2003-09-24,36.0,Anexo 13,N,186
4816,6319,1977-02-08,27.0,Contrato eterno,S,298
4817,3838,1952-05-27,442.0,Renovación automática,N,387
4818,5469,1993-06-14,336.0,Renovación automática,S,25
4819,2073,1938-04-10,456.0,Cesión de alma secundaria,S,224
4820,867,1957-02-12,866.0,Cesión de alma secundaria,S,446
4821,1337,1983-09-03,411.0,Cesión de alma secundaria,N,121
4822,6615,2014-03-21,985.0,Renovación automática,N,326
4823,6582,1941-05-14,148.0,Cesión de alma secundaria,S,23
4824,6983,2015-08-11,923.0,Cláusula 66A,S,406
4825,1250,2020-02-18,534.0,Cláusula 66A,S,172
4826,4960,1979-12-07,445.0,Cláusula 66A,S,477
4827,8362,1960-10-02,714.0,Anexo 13,N,318
4828,5446,1949-01-31,866.0,Anexo 13,S,40
4829,2086,1933-08-31,637.0,Renovación automática,N,150
4830,1230,1948-07-06,627.0,Anexo 13,N,320
4831,1056,2012-12-24,74.0,Contrato eterno,N,157
4832,2060,1990-08-27,258.0,Contrato eterno,N,333
4833,7309,2018-09-04,906.0,Cláusula 66A,S,109
4834,7387,1949-01-07,909.0,Contrato eterno,N,299
4835,3549,1987-12-26,975.0,Cesión de alma secundaria,N,332
4836,8599,1950-04-17,610.0,Cesión de alma secundaria,S,348
4837,7396,1981-07-27,189.0,Cesión de alma secundaria,S,279
4838,5729,1980-03-16,40.0,Anexo 13,S,28
4839,3950,1959-01-10,615.0,Cláusula 66A,S,365
4840,6393,1998-02-14,815.0,Renovación automática,S,262
4841,26,1974-01-13,85.0,Renovación automática,N,330
4842,9575,2011-10-23,973.0,Renovación automática,N,79
4843,9642,2014-10-05,491.0,Contrato eterno,S,402
4844,853,1988-10-22,902.0,Contrato eterno,S,448
4845,2117,2020-03-08,892.0,Contrato eterno,S,242
4846,5045,2004-02-24,392.0,Anexo 13,S,154
4847,7747,1950-10-19,639.0,Anexo 13,N,374
4848,4467,1938-02-04,791.0,Cláusula 66A,S,198
4849,1635,1965-07-24,876.0,Anexo 13,S,366
4850,1513,2015-05-09,124.0,Renovación automática,S,100
4851,6348,1997-02-22,362.0,Cláusula 66A,N,500
4852,7878,2005-08-02,630.0,Renovación automática,S,491
4853,8664,1992-10-17,674.0,Anexo 13,S,289
4854,5725,1965-12-05,225.0,Contrato eterno,N,443
4855,1717,2016-03-20,318.0,Renovación automática,N,331
4856,4927,1995-09-14,122.0,Anexo 13,N,131
4857,9501,2015-07-14,453.0,Cesión de alma secundaria,S,91
4858,3335,2022-11-25,493.0,Anexo 13,S,297
4859,2872,1994-04-26,860.0,Cláusula 66A,N,9999
4860,4269,2004-05-10,265.0,Contrato eterno,N,356
4861,4960,1976-11-26,250.0,Contrato eterno,N,402
4862,3749,2025-02-09,247.0,Anexo 13,S,218
4863,740,2019-07-09,774.0,Contrato eterno,S,9999
4864,7082,1958-09-09,242.0,Cláusula 66A,N,98
4865,7565,1992-01-09,356.0,Contrato eterno,S,255
4866,9980,1995-04-11,51.0,Contrato eterno,S,347
4867,4817,2005-03-22,980.0,Cesión de alma secundaria,N,172
4868,373,1960-02-17,675.0,Anexo 13,N,94
4869,1571,2016-12-10,673.0,Contrato eterno,S,134
4870,2630,1926-10-30,91.0,Cláusula 66A,S,242
4871,6319,1942-03-10,128.0,Renovación automática,S,202
4872,9104,1925-11-01,415.0,Contrato eterno,S,213
4873,3040,1990-02-05,471.0,Cesión de alma secundaria,N,363
4874,345,1956-10-09,180.0,Cesión de alma secundaria,N,43
4875,3636,1986-02-18,607.0,Cesión de alma secundaria,S,438
4876,8111,1959-02-17,479.0,Contrato eterno,N,183
4877,8919,2007-02-15,475.0,Cláusula 66A,S,49
4878,9233,1926-09-02,362.0,Contrato eterno,S,427
4879,3448,1985-12-01,599.0,Anexo 13,N,242
4880,6062,1965-10-16,146.0,Renovación automática,N,480
4881,9805,1972-10-05,823.0,Cláusula 66A,N,385
4882,8714,1968-12-01,639.0,Renovación automática,N,3
4883,1136,1981-01-16,620.0,Contrato eterno,N,112
4884,8223,1946-06-09,904.0,Renovación automática,S,3
4885,9104,1935-06-07,719.0,Cesión de alma secundaria,S,25
4886,3331,1967-12-21,414.0,Cláusula 66A,N,107
4887,734,1973-09-16,229.0,Renovación automática,S,416
4888,3935,1947-06-17,905.0,Contrato eterno,N,130
4889,6664,2005-09-21,142.0,Anexo 13,S,209
4890,106,1988-04-01,734.0,Cláusula 66A,N,99
4891,9821,1982-05-25,945.0,Cláusula 66A,S,265
4892,9257,1953-02-25,823.0,Anexo 13,S,348
4893,4524,1941-04-22,554.0,Anexo 13,N,71
4894,4200,1990-11-04,536.0,Contrato eterno,N,87
4895,9825,1942-09-02,750.0,Cláusula 66A,N,392
4896,4465,1980-11-28,434.0,Contrato eterno,N,109
4897,1867,1987-07-04,823.0,Cesión de alma secundaria,S,47
4898,5555,1990-11-24,915.0,Renovación automática,S,206
4899,4778,1970-04-04,952.0,Renovación automática,S,141
4900,1119,2015-08-18,378.0,Contrato eterno,N,52
4901,5935,1932-02-09,210.0,Anexo 13,N,301
4902,2122,1927-06-07,177.0,Contrato eterno,N,143
4903,1294,1947-06-07,53.0,Anexo 13,N,218
4904,3443,1959-01-02,399.0,Cláusula 66A,N,309
4905,9938,1932-03-09,218.0,Contrato eterno,S,474
4906,6953,2002-12-03,67.0,Contrato eterno,S,110
4907,8501,1971-07-20,506.0,Anexo 13,N,168
4908,4523,2022-11-07,560.0,Cláusula 66A,N,177
4909,6918,1997-05-20,161.0,Cesión de alma secundaria,S,31
4910,5490,1983-11-11,849.0,Cláusula 66A,N,487
4911,1268,1943-10-13,493.0,Renovación automática,S,259
4912,8550,1995-11-29,622.0,Cláusula 66A,S,417
4913,6957,1966-07-05,624.0,Cesión de alma secundaria,S,73
4914,6949,1988-05-30,591.0,Cesión de alma secundaria,N,193
4915,3319,1948-06-30,145.0,Anexo 13,S,344
4916,2733,2025-09-19,933.0,Contrato eterno,N,378
4917,2860,1936-02-21,713.0,Contrato eterno,S,374
4918,5637,2023-03-28,,Contrato eterno,N,65
4919,5953,1993-01-21,410.0,Renovación automática,S,399
4920,6415,1978-05-01,604.0,Cláusula 66A,S,80
4921,8373,1934-01-26,332.0,Contrato eterno,S,22
4922,1501,1954-09-26,835.0,Contrato eterno,S,262
4923,9923,1971-02-07,317.0,Contrato eterno,N,496
4924,4174,2007-02-02,401.0,Cesión de alma secundaria,N,359
4925,3796,2008-08-21,264.0,Cesión de alma secundaria,S,248
4926,6692,2013-08-31,544.0,Cláusula 66A,N,126
4927,6898,2023-02-13,994.0,Contrato eterno,S,56
4928,4525,1958-08-02,956.0,Contrato eterno,N,271
4929,2904,1976-11-08,358.0,Renovación automática,N,311
4930,865,1990-04-15,936.0,Contrato eterno,S,78
4931,3295,1937-01-27,640.0,Cesión de alma secundaria,S,113
4932,1017,1994-12-09,561.0,Anexo 13,S,31
4933,4734,1952-04-04,727.0,Anexo 13,S,302
4934,8240,2001-10-15,180.0,Renovación automática,S,277
4935,863,1960-10-09,911.0,Renovación automática,S,98
4936,7671,1939-04-27,928.0,Contrato eterno,S,262
4937,1608,2005-01-14,765.0,Cláusula 66A,N,317
4938,2016,1934-11-01,82.0,Cláusula 66A,S,494
4939,6926,1984-07-01,181.0,Renovación automática,S,361
4940,6934,1986-08-19,701.0,Cláusula 66A,N,63
4941,6085,2014-01-24,822.0,Anexo 13,S,209
4942,9606,1983-09-09,726.0,Cláusula 66A,N,481
4943,1655,1955-05-09,220.0,Renovación automática,N,480
4944,5072,1997-06-13,472.0,Renovación automática,S,243
4945,8377,1966-10-11,607.0,Contrato eterno,N,130
4946,3136,2009-12-31,335.0,Renovación automática,N,157
4947,3382,1985-01-12,184.0,Cesión de alma secundaria,N,384
